sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0207,google/guava,8d3f84c2785acd666707d57d4f58090b670b8c7b,guava/src/com/google/common/io/Files.java,method,copy,"public static void copy(File from, File to) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Throw an IAE if source and destination files are the same in Files#copy Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=25364042
sample_0208,google/guava,9745076bfb78c1335b94b0c2b877d6425ab2a733,guava/src/com/google/common/cache/LoadingCache.java,method,refresh,void refresh(K key),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,add CacheBuilder.refreshInterval Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=25139834
sample_0209,google/guava,6d2ff1d9bce1a5c068ba83786ab9007d5e99b9d5,guava/src/com/google/common/cache/AbstractCache.java,class,AbstractCache,"@Beta public abstract class AbstractCache<K, V> implements Cache<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,add Cache.getAll and CacheLoader.loadAll Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=24824285
sample_0210,google/guava,d099e2b65d5ae3b5fa9e31ff5206dd4b51ba2ce1,guava/src/com/google/common/math/BigIntegerMath.java,method,factorial,public static BigInteger factorial(int n),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,BigIntegerMath.factorial rewritten to be faster. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=24767128
sample_0211,google/guava,11fc7c2bb6b7deb4187a58f349032a4e375c752c,guava/src/com/google/common/cache/CacheBuilder.java,method,expireAfterWrite,"public CacheBuilder<K, V> expireAfterWrite(long duration, TimeUnit unit)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"remove NullCache, now that we support immediate eviction"
sample_0212,google/guava,11fc7c2bb6b7deb4187a58f349032a4e375c752c,guava/src/com/google/common/cache/CacheBuilder.java,method,expireAfterAccess,"public CacheBuilder<K, V> expireAfterAccess(long duration, TimeUnit unit)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"remove NullCache, now that we support immediate eviction"
sample_0213,google/guava,85ea2911e041fa53e3f81e36fd81dbc4cd4f2969,guava/src/com/google/common/cache/CacheLoader.java,class,CacheLoader,"@Beta public abstract class CacheLoader<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,add Cache.refresh Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=24327805
sample_0214,google/guava,61816638fc933cd40a152618d858e1000387b996,guava/src/com/google/common/primitives/UnsignedLongs.java,class,UnsignedLongs,@Beta @GwtCompatible public final class UnsignedLongs,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Reorganize methods between UnsignedLongs and UnsignedLong. Make clear in the Javadoc the reasons to use each.
sample_0215,google/guava,61816638fc933cd40a152618d858e1000387b996,guava/src/com/google/common/primitives/UnsignedLongs.java,method,toString,"public static String toString(long x, int radix)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Reorganize methods between UnsignedLongs and UnsignedLong. Make clear in the Javadoc the reasons to use each.
sample_0216,google/guava,4fc7c376154e26f694eead7bc6720cfe6a06653a,guava/src/com/google/common/cache/AbstractCache.java,class,AbstractCache,"@Beta public abstract class AbstractCache<K, V> implements Cache<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,add cache cleanup scrub @since tags
sample_0217,google/guava,4fc7c376154e26f694eead7bc6720cfe6a06653a,guava/src/com/google/common/cache/CustomConcurrentHashMap.java,method,CustomConcurrentHashMap,"CustomConcurrentHashMap(CacheBuilder<? super K, ? super V> builder, Supplier<? extends StatsCounter> statsCounterSupplier, CacheLoader<? super K, ? extends V> loader)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,add cache cleanup scrub @since tags
sample_0218,google/guava,956d3d3a40c6148de35957b1d0d4d8b268ba1ee6,guava/src/com/google/common/eventbus/EventBus.java,method,register,public void register(Object object),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,manual sync
sample_0219,google/guava,956d3d3a40c6148de35957b1d0d4d8b268ba1ee6,guava/src/com/google/common/eventbus/EventBus.java,method,unregister,public void unregister(Object object),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,manual sync
sample_0220,google/guava,6923b5fac0feb7005429d0b24be93b91685f9637,guava/src/com/google/common/cache/CacheStats.java,class,CacheStats,@Beta public final class CacheStats,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,manual sync
sample_0221,google/guava,4fbef9f220a86423f6ebc131c06bac5c3bb5e731,guava/src/com/google/common/collect/BstOperations.java,method,mutate,"public static <K, N extends BstNode<K, N>> BstMutationResult<K, N> mutate( Comparator<? super K> comparator, BstMutationRule<K, N> mutationRule, @Nullable N tree, K key)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,manual sync
sample_0222,google/guava,dab38ee0da7e0883b72a5322ac112608b3713f86,guava/src/com/google/common/primitives/UnsignedLongs.java,method,parseUnsignedLong,"public static long parseUnsignedLong(String s, int radix)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,GWT-ify UnsignedLongs.
sample_0223,google/guava,4b454d968113001e544011c90fc7ba6408a68171,guava/src/com/google/common/util/concurrent/ListeningScheduledExecutorService.java,class,ListeningScheduledExecutorService,"@Beta public interface ListeningScheduledExecutorService extends ScheduledExecutorService, ListeningExecutorService",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,rollback
sample_0224,google/guava,04cb0bd4acb8028fb66127a59ba9d0e93a5e6892,guava/src/com/google/common/util/concurrent/ListeningScheduledExecutorService.java,class,ListeningScheduledExecutorService,"@Beta public interface ListeningScheduledExecutorService extends ScheduledExecutorService, ListeningExecutorService",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make ListeningScheduledExecutorService.schedule* return a ListenableFuture
sample_0225,google/guava,81eedd445ecba741fc53b9846c5a2e56e6eeb171,guava/src/com/google/common/util/concurrent/Futures.java,method,get,"@Beta public static <V, X extends Exception> V get( Future<V> future, Class<X> exceptionClass) throws X",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Rework exception handling in Futures.get and Futures.getUnchecked. Add ExecutionError, and use it in Futures.get, Futures.getUnchecked, and Cache interface and implementations. Specialize UncheckedExecutionException constructors to accept only Exception, rather than Error, to encourage use of ExecutionError. Fix an unrelated typo in the MapMaker Javadoc."
sample_0226,google/guava,81eedd445ecba741fc53b9846c5a2e56e6eeb171,guava/src/com/google/common/util/concurrent/Futures.java,method,getUnchecked,@Beta public static <V> V getUnchecked(Future<V> future),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Rework exception handling in Futures.get and Futures.getUnchecked. Add ExecutionError, and use it in Futures.get, Futures.getUnchecked, and Cache interface and implementations. Specialize UncheckedExecutionException constructors to accept only Exception, rather than Error, to encourage use of ExecutionError. Fix an unrelated typo in the MapMaker Javadoc."
sample_0227,google/guava,81eedd445ecba741fc53b9846c5a2e56e6eeb171,guava/src/com/google/common/util/concurrent/UncheckedExecutionException.java,class,UncheckedExecutionException,@Beta public class UncheckedExecutionException extends RuntimeException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Rework exception handling in Futures.get and Futures.getUnchecked. Add ExecutionError, and use it in Futures.get, Futures.getUnchecked, and Cache interface and implementations. Specialize UncheckedExecutionException constructors to accept only Exception, rather than Error, to encourage use of ExecutionError. Fix an unrelated typo in the MapMaker Javadoc."
sample_0228,google/guava,0825f346a52ebfc8e4e2959d8d7c864d9da94a9b,guava/src/com/google/common/collect/CustomConcurrentHashMap.java,method,CustomConcurrentHashMap,CustomConcurrentHashMap(MapMaker builder),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,deprecate caching methods remove unused cleanupExecutor
sample_0229,google/guava,928a3fadb7be6ab3046798ef870759ded8bc4dc3,guava/src/com/google/common/collect/Maps.java,method,capacity,static int capacity(int expectedSize),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Unit test Maps.newHashMapWithExpectedSize. Make the method return the minimal values that pass the test.
sample_0230,google/guava,b5d39b05fbca60fd285e65f2a8ce18a36bd41da3,guava/src/com/google/common/base/Joiner.java,class,MapJoiner,public final static class MapJoiner,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"MapJoiner support for Iterable<Entry>. From cgdecker's patch, except a change in line wrapping and a reordering of methods."
sample_0231,google/guava,23f4d6f35f6408eec2cc33badb0a7b213d5c3096,guava/src/com/google/common/net/InternetDomainName.java,method,fromLenient,@Deprecated public static InternetDomainName fromLenient(String domain),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Separate i18n support from InternetDomainName.
sample_0232,google/guava,23f4d6f35f6408eec2cc33badb0a7b213d5c3096,guava/src/com/google/common/net/InternetDomainName.java,method,isValidLenient,@Deprecated public static boolean isValidLenient(String name),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Separate i18n support from InternetDomainName.
sample_0233,google/guava,31a2ff00211e28ada5bbcfde0a171432e607cd61,guava/src/com/google/common/collect/Ranges.java,class,Ranges,@GwtCompatible @Beta public final class Ranges,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add factory methods to support the two remaining construction use cases for Ranges.
sample_0234,google/guava,b21e63569b69aa02124b2df97b7571f7449d3eb0,guava/src/com/google/common/util/concurrent/AbstractFuture.java,method,cancel,@Beta @Deprecated protected final boolean cancel(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make AbstractFuture.cancel/done and ListenableFutureTask constructors visible and @Deprecated.
sample_0235,google/guava,b21e63569b69aa02124b2df97b7571f7449d3eb0,guava/src/com/google/common/util/concurrent/ListenableFutureTask.java,method,ListenableFutureTask,@Beta @Deprecated public ListenableFutureTask(Callable<V> callable),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make AbstractFuture.cancel/done and ListenableFutureTask constructors visible and @Deprecated.
sample_0236,google/guava,3c39c3d3cc403c017b3681432e324be92044f141,guava/src/com/google/common/util/concurrent/ExecutionList.java,method,run,@Deprecated public void run(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Copy ExecutionList.run to ExecutionList.execute, deprecating the former and updating callers."
sample_0237,google/guava,ab3bd3a78d8acc6922f328269b4810c1a56541ce,guava/src/com/google/common/util/concurrent/ListeningScheduledExecutorService.java,class,ListeningScheduledExecutorService,"@Beta public interface ListeningScheduledExecutorService extends ScheduledExecutorService, ListeningExecutorService",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,rollback
sample_0238,google/guava,eff547826025edda6873becb3104d07c13f81630,guava/src/com/google/common/util/concurrent/ListeningScheduledExecutorService.java,class,ListeningScheduledExecutorService,"@Beta public interface ListeningScheduledExecutorService extends ScheduledExecutorService, ListeningExecutorService",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make ListeningScheduledExecutorService.schedule* return a ListenableFuture
sample_0239,google/guava,4d14578f560048c131e6748e64898008905dd7db,guava/src/com/google/common/collect/UncheckedExecutionException.java,class,UncheckedExecutionException,public class UncheckedExecutionException extends RuntimeException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Futures.get and getUnchecked.
sample_0240,google/guava,87df707d642a3cbf8037678aa4ea4c58c502fe85,guava/src/com/google/common/collect/CacheStats.java,class,CacheStats,@Beta public final class CacheStats,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,introduce CacheStats.createExceptionCount
sample_0241,google/guava,87df707d642a3cbf8037678aa4ea4c58c502fe85,guava/src/com/google/common/collect/CacheStats.java,method,createCount,public long createCount(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,introduce CacheStats.createExceptionCount
sample_0242,google/guava,87df707d642a3cbf8037678aa4ea4c58c502fe85,guava/src/com/google/common/collect/CacheStats.java,method,minus,public CacheStats minus(CacheStats other),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,introduce CacheStats.createExceptionCount
sample_0243,google/guava,d9df723ceefa789c14d3f60b0d3b805096843823,guava/src/com/google/common/collect/CustomConcurrentHashMap.java,method,CustomConcurrentHashMap,"CustomConcurrentHashMap(MapMaker builder, Supplier<? extends StatsCounter> statsCounterSupplier)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,move custom queue implementations out of Segment update (unreleased) cleanupExecutor to use ScheduledExecutorService
sample_0244,google/guava,46c620d094ef1f7caec153616b421b2f35798829,guava/src/com/google/common/collect/LinkedListMultimap.java,class,LinkedListMultimap,"@GwtCompatible(serializable = true, emulated = true) public final class LinkedListMultimap<K, V> implements ListMultimap<K, V>, Serializable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,LinkedListMultimap values() and entries() methods now return Lists
sample_0245,google/guava,46c620d094ef1f7caec153616b421b2f35798829,guava/src/com/google/common/collect/LinkedListMultimap.java,method,values,@Override public List<V> values(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,LinkedListMultimap values() and entries() methods now return Lists
sample_0246,google/guava,46c620d094ef1f7caec153616b421b2f35798829,guava/src/com/google/common/collect/LinkedListMultimap.java,method,entries,"@Override public List<Entry<K, V>> entries()",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,LinkedListMultimap values() and entries() methods now return Lists
sample_0247,google/guava,c7b17cede87c16cb4cf7059441fa67585ace18a2,guava/src/com/google/common/base/Optional.java,class,Optional,@Beta @GwtCompatible public abstract class Optional<T> implements BaseHolder<T>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,release Holder to go with Optional; misc improvements to Optional.
sample_0248,google/guava,61ce6ccc3714f870ec83b1aab69dcbb27963ef73,guava/src/com/google/common/util/concurrent/AbstractFuture.java,class,AbstractFuture,@Beta public abstract class AbstractFuture<V> implements ListenableFuture<V>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Improve AbstractFuture.cancel(boolean) to actually do something.
sample_0249,google/guava,df76d9fa660f672e95d621ae5b20b4ff7adf1769,guava/src/com/google/common/collect/MapMaker.java,class,RemovalListener,"interface RemovalListener<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,introduce RemovalNotification for use by RemovalListener
sample_0250,google/guava,df76d9fa660f672e95d621ae5b20b4ff7adf1769,guava/src/com/google/common/collect/MapMaker.java,method,wasEvicted,public boolean wasEvicted(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,introduce RemovalNotification for use by RemovalListener
sample_0251,google/guava,6d60ccc7204ec520780b6899359132eba4edc407,guava/src/com/google/common/util/concurrent/AbstractFuture.java,class,AbstractFuture,@Beta public abstract class AbstractFuture<V> implements ListenableFuture<V>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Make AbstractFuture implement ListenableFuture in preparation for changing all AbstractListenableFuture users to AbstractFuture and removing the former. Merge both classes' Javadoc into AbstractFuture, and tweak it some more."
sample_0252,google/guava,6d60ccc7204ec520780b6899359132eba4edc407,guava/src/com/google/common/util/concurrent/AbstractListenableFuture.java,class,AbstractListenableFuture,@Beta public abstract class AbstractListenableFuture<V> extends AbstractFuture<V>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Make AbstractFuture implement ListenableFuture in preparation for changing all AbstractListenableFuture users to AbstractFuture and removing the former. Merge both classes' Javadoc into AbstractFuture, and tweak it some more."
sample_0253,google/guava,65b86a4b57abbc844279a307339a4a615d57bb42,guava/src/com/google/common/collect/CustomConcurrentHashMap.java,method,waitForValue,V waitForValue(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,test null computations move ComputingMapAdapter into ComputingConcurrentHashMap restore the while() loop around wait()
sample_0254,google/guava,ef2231dbccbafe2b1ed1b49c2a190b550b09e7df,guava/src/com/google/common/collect/MapMaker.java,class,ComputingMapAdapter,"static class ComputingMapAdapter<K, V> extends ComputingConcurrentHashMap<K, V> implements Serializable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,move null computation checking out of CustomConcurrentHashMap avoid indirection of ForwardingMap in ComputingMapAdapter
sample_0255,google/guava,4cdf3278c56489ff77e4c37bf919bc59df7902e2,src/com/google/common/collect/CustomConcurrentHashMap.java,method,getLiveValue,"V getLiveValue(ReferenceEntry<K, V> entry)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,only expireEntries on reads when an expired entry is encountered
sample_0256,google/guava,aeb7280ddd7b306ada03ac17468fcd8269b0b228,src/com/google/common/util/concurrent/Futures.java,method,compose,"@Deprecated public static <I, O> ListenableFuture<O> compose(ListenableFuture<I> future, final Function<? super I, ? extends O> function)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Create Futures.transform, and forward Futures.compose to it."
sample_0257,google/guava,48ec1301ce521f4b653a7267e3eb36818a180eab,src/com/google/common/collect/MapMaker.java,method,expireAfterWrite,"@Beta @Override public MapMaker expireAfterWrite(long duration, TimeUnit unit)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Allows for the maximumSize & expiration to be zero by using a light-weight map that stores no data.
sample_0258,google/guava,4262a5d19a69caa2ed39160799804e5eaf8652d2,src/com/google/common/util/concurrent/ForwardingFuture.java,class,ForwardingFuture,public abstract class ForwardingFuture<V> extends ForwardingObject implements Future<V>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make ForwardingListenableFuture javadoc consistent Add SimpleForwading*Future
sample_0259,google/guava,4262a5d19a69caa2ed39160799804e5eaf8652d2,src/com/google/common/util/concurrent/ForwardingListenableFuture.java,class,ForwardingListenableFuture,@Beta public abstract class ForwardingListenableFuture<V> extends ForwardingFuture<V> implements ListenableFuture<V>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make ForwardingListenableFuture javadoc consistent Add SimpleForwading*Future
sample_0260,google/guava,509fe0a4e7b30c00d1a7e1aae3e4de6718939c15,src/com/google/common/collect/Iterables.java,method,consumingIterable,@Beta public static <T> Iterable<T> consumingIterable(final Iterable<T> iterable),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Next gigantic code drop.
sample_0261,google/guava,6ccbb455a8549c95eca3469a165fe02c72b6bc91,src/com/google/common/collect/MapMaker.java,method,expiration,"@Override public MapMaker expiration(long duration, TimeUnit unit)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Batch of 18 days' worth of changes, which I should be itemizing (sorry)."
sample_0262,google/guava,9773a7573adcb2baf9459966ae9a8fddb47327e4,src/com/google/common/collect/ForwardingMap.java,class,ForwardingMap,"@GwtCompatible public abstract class ForwardingMap<K, V> extends ForwardingObject implements Map<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Provide default implementations for various methods in ForwardingMap and ForwardingSortedMap.
sample_0263,google/guava,9773a7573adcb2baf9459966ae9a8fddb47327e4,src/com/google/common/collect/ForwardingMapEntry.java,class,ForwardingMapEntry,"@GwtCompatible public abstract class ForwardingMapEntry<K, V> extends ForwardingObject implements Map.Entry<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Provide default implementations for various methods in ForwardingMap and ForwardingSortedMap.
sample_0264,google/guava,9773a7573adcb2baf9459966ae9a8fddb47327e4,src/com/google/common/collect/ForwardingSortedMap.java,class,ForwardingSortedMap,"@GwtCompatible public abstract class ForwardingSortedMap<K, V> extends ForwardingMap<K, V> implements SortedMap<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Provide default implementations for various methods in ForwardingMap and ForwardingSortedMap.
sample_0265,google/guava,e3bc0703d0a123ab5d3d2edf4124a14c8b3ba235,src/com/google/common/collect/ForwardingMultiset.java,method,standardHashCode,@Beta protected int standardHashCode(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Forward get call on chained future to underlying input future.
sample_0266,google/guava,e3bc0703d0a123ab5d3d2edf4124a14c8b3ba235,src/com/google/common/collect/ForwardingSortedSet.java,class,ForwardingSortedSet,@GwtCompatible public abstract class ForwardingSortedSet<E> extends ForwardingSet<E> implements SortedSet<E>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Forward get call on chained future to underlying input future.
sample_0267,google/guava,6499316bc379dc1309b6a20eba375a269fd8918a,src/com/google/common/collect/ForwardingQueue.java,class,ForwardingQueue,@GwtCompatible public abstract class ForwardingQueue<E> extends ForwardingCollection<E> implements Queue<E>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Provide default implementations for some methods in ForwardingQueue
sample_0268,google/guava,9fc278e12300128c14757877fe81a7d0d47808d1,src/com/google/common/collect/ForwardingMultiset.java,class,ForwardingMultiset,@GwtCompatible public abstract class ForwardingMultiset<E> extends ForwardingCollection<E> implements Multiset<E>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Provide default implementations for various methods for ForwardingMultiset.
sample_0269,google/guava,e899c1158b140d6b1dc845dbc16ab9bb04747a2c,src/com/google/common/collect/ForwardingCollection.java,class,ForwardingCollection,@GwtCompatible public abstract class ForwardingCollection<E> extends ForwardingObject implements Collection<E>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Provide default implementations of methods as protected methods in Forwarding{Collection,List,Set}."
sample_0270,google/guava,e899c1158b140d6b1dc845dbc16ab9bb04747a2c,src/com/google/common/collect/ForwardingList.java,class,ForwardingList,@GwtCompatible public abstract class ForwardingList<E> extends ForwardingCollection<E> implements List<E>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Provide default implementations of methods as protected methods in Forwarding{Collection,List,Set}."
sample_0271,google/guava,e899c1158b140d6b1dc845dbc16ab9bb04747a2c,src/com/google/common/collect/Iterables.java,method,reverse,public static <T> Iterable<T> reverse(final List<T> list),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Provide default implementations of methods as protected methods in Forwarding{Collection,List,Set}."
sample_0272,google/guava,48736a0b064bb5c3ba32cc13496f4a5770fccf46,src/com/google/common/net/InternetDomainName.java,method,findPublicSuffix,private int findPublicSuffix(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Rework RegularImmutableSortedSet to be backed by an ImmutableList instead of an array.
sample_0273,google/guava,b16c7513906c7d859d5c5c8c262d054809203351,src/com/google/common/collect/ImmutableBiMap.java,method,copyOf,"public static <K, V> ImmutableBiMap<K, V> copyOf( Map<? extends K, ? extends V> map)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Fix up how Immutable*.copyOf() work -- they should short-circuit the copy when safe, but not when the copy takes up less memory, etc."
sample_0274,google/guava,c74890efa59b8254d879c37803ddc888b75c3ad5,src/com/google/common/base/Function.java,class,Function,"@GwtCompatible public interface Function<F, T>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Next batch of pent-up fixes.
sample_0275,google/guava,3fbf39a13d2fa6e515fe31b88f9d19a2068f4ad6,src/com/google/common/collect/CustomConcurrentHashMap.java,class,Evictable,interface Evictable,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,implement maximumSize
sample_0276,google/guava,3fbf39a13d2fa6e515fe31b88f9d19a2068f4ad6,src/com/google/common/collect/MapMaker.java,method,maximumSize,MapMaker maximumSize(int size),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,implement maximumSize
sample_0277,google/guava,97963a74d9102aefc1613738cc7c218fee2e03f8,src/com/google/common/base/Suppliers.java,method,memoize,public static <T> Supplier<T> memoize(Supplier<T> delegate),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Latest code dump.
sample_0278,google/guava,97963a74d9102aefc1613738cc7c218fee2e03f8,src/com/google/common/util/concurrent/ThreadFactoryBuilder.java,class,ThreadFactoryBuilder,@Beta public final class ThreadFactoryBuilder,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Latest code dump.
sample_0279,google/guava,52aabe5b3834a5ec6ab4785a041c3162e127c8e4,src/com/google/common/net/InternetDomainName.java,class,InternetDomainName,@Beta @GwtCompatible public final class InternetDomainName,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Revision created by MOE tool push_codebase.
sample_0280,google/guava,52aabe5b3834a5ec6ab4785a041c3162e127c8e4,src/com/google/common/net/InternetDomainName.java,method,isRecognizedTld,@Deprecated public boolean isRecognizedTld(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Revision created by MOE tool push_codebase.
sample_0281,google/guava,52aabe5b3834a5ec6ab4785a041c3162e127c8e4,src/com/google/common/net/InternetDomainName.java,method,isUnderRecognizedTld,@Deprecated public boolean isUnderRecognizedTld(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Revision created by MOE tool push_codebase.
sample_0282,google/guava,970ad12d61e18d5171f3a5e8e3d07c83f587d2ed,src/com/google/common/util/concurrent/MoreExecutors.java,method,daemonThreadFactory,@Deprecated public static ThreadFactory daemonThreadFactory(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Last little fixes for release 05, will write up release notes on Monday."
sample_0283,google/guava,970ad12d61e18d5171f3a5e8e3d07c83f587d2ed,src/com/google/common/util/concurrent/NamingThreadFactory.java,class,NamingThreadFactory,@Beta @Deprecated public final class NamingThreadFactory implements ThreadFactory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Last little fixes for release 05, will write up release notes on Monday."
sample_0284,google/guava,8263a182d4a682974934dd26497a2f9b1e829e07,src/com/google/common/util/concurrent/ThreadFactoryBuilder.java,method,build,public ThreadFactory build(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Next code drop, r05 should be later today."
sample_0285,google/guava,95e8bd258dacfb9d1179d11465442aa3504e97b4,src/com/google/common/util/concurrent/Executors.java,class,Executors,@Beta // TODO: delete after Guava release 3 @Deprecated public final class Executors,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Final tweaks for r03 and rebuild javadoc.
sample_0286,google/guava,ee071f342edd0f5240dc2667a11e717a3a9395e6,src/com/google/common/util/concurrent/Executors.java,class,Executors,@Beta // TODO: delete after Guava release 3 public final class Executors,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Huge new source dump for source release 3, which will also become our first binary release shortly."
sample_0287,google/guava,ee071f342edd0f5240dc2667a11e717a3a9395e6,src/com/google/common/util/concurrent/Executors.java,method,getExitingExecutorService,"public static ExecutorService getExitingExecutorService( ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Huge new source dump for source release 3, which will also become our first binary release shortly."
sample_0288,google/guava,ee071f342edd0f5240dc2667a11e717a3a9395e6,src/com/google/common/util/concurrent/Executors.java,method,getExitingScheduledExecutorService,"public static ScheduledExecutorService getExitingScheduledExecutorService( ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Huge new source dump for source release 3, which will also become our first binary release shortly."
sample_0289,google/guava,bbab2ce3c162b244119bdc22a990d7b75fdef0af,src/com/google/common/base/CharMatcher.java,method,precomputed,public CharMatcher precomputed(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"ARGHGH, guess I was in the wrong directory when submitting... amateurs..."
sample_0290,google/guava,bbab2ce3c162b244119bdc22a990d7b75fdef0af,src/com/google/common/collect/ImmutableCollection.java,class,ImmutableCollection,"@GwtCompatible @SuppressWarnings(""serial"") // we're overriding default serialization public abstract class ImmutableCollection<E> implements Collection<E>, Serializable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"ARGHGH, guess I was in the wrong directory when submitting... amateurs..."
sample_0291,google/guava,bbab2ce3c162b244119bdc22a990d7b75fdef0af,src/com/google/common/primitives/Booleans.java,method,toArray,public static boolean[] toArray(Collection<Boolean> collection),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"ARGHGH, guess I was in the wrong directory when submitting... amateurs..."
