sample_id,commit_hash,issue_summary
sample_0688,0f9d2ec5b8cb5d00248cf82e3657ad7214d45e70,"Some additional changes to / MTQ Deprecate one ctor of MultiTermQuery(Term), as Term field is deprecated Add readResolve also for the default auto rewrite method (not really needed because equals/hashcode impl, but singleton status is preserved) Some changes in NumericRangeQueryTests (now they use always constant score boolean/filter rewrite in basic tests, the default in all other tests) Add some explanations for the rewriteMethod used in NumericRangeQery's ctor (term enum seeks and so on). I also made a switch statement of the valSize (like at other places in this class, this is for later 8 or 16 bit valSize extensions)"
sample_0689,be66120dffb677ea4ce263282d6fd35956b84e78,enable different rewrite methods for MultiTermQuery
sample_0690,be66120dffb677ea4ce263282d6fd35956b84e78,enable different rewrite methods for MultiTermQuery
sample_0691,be66120dffb677ea4ce263282d6fd35956b84e78,enable different rewrite methods for MultiTermQuery
sample_0692,31a5f0edcc474f739e8392eac7261b9483fc60bf,Various improvements to the new TokenStream API.
sample_0693,31a5f0edcc474f739e8392eac7261b9483fc60bf,Various improvements to the new TokenStream API.
sample_0694,31a5f0edcc474f739e8392eac7261b9483fc60bf,Various improvements to the new TokenStream API.
sample_0695,91e37bf1fb8958ec5b7b9f20a7a7543f1dcd32ca,un-deprecate IndexReader.getTermInfosIndexDivisor
sample_0696,849d072a41f65a8892e4df36dd237aa0d4cf08c6,"make SegmentReader, SegmentInfo, SegmentInfos public as 'expert' and 'subject-to-change-suddenly' APIs"
sample_0697,516f633ba7bf27d91672654d24803a66bbe05767,all the variable names which use 'snap' has been renamed
sample_0698,b2a4bc68adf2101970a83c8489fc5d936c6e9116,Set default precisionStep for NumericField and NumericRange*
sample_0699,a2846087788ac06c56a15867ede163361520f17c,remove synchronization from terms dict by loading index up front
sample_0700,8bb8d6561c9bb562807e2a4a3ad631c30121a50c,add WordDelimiterFilter.stemEnglishPossessive option
sample_0701,7acabfecf0298498e9a9e5cbb3a24669d18da4b3,Some minor fixes and additions to JavaDocs. ConstantScoreRangeQuery is fixed to this mode now.
sample_0702,fed4bba63d724da192988fc7717a25da6832ff8b,Rename RangeQuery -> TermRangeQuery (part 1)
sample_0703,f3896a58df5cb201eb039da8c788d6e8d0243914,Add support for numeric types to FieldCacheRangeFilter
sample_0704,ec88b1578dd8a6d53c4b18ad8ca5f4ad6803de02,"make Query.createQueryWeight optional, with default impl to wrap existing createWeight"
sample_0705,f03d77b558482b517bc7285f20f9d13075c604be,switch from Weight (interface) to QueryWeight (abstract class); mate in/out-of docID order scoring between Collector & Scorer
sample_0706,f03d77b558482b517bc7285f20f9d13075c604be,switch from Weight (interface) to QueryWeight (abstract class); mate in/out-of docID order scoring between Collector & Scorer
sample_0707,f03d77b558482b517bc7285f20f9d13075c604be,switch from Weight (interface) to QueryWeight (abstract class); mate in/out-of docID order scoring between Collector & Scorer
sample_0708,edfce675a575bf83baecb52ca58c6e307d50eaad,"Add NumericField , make plain text numeric parsers public in FieldCache, move trie parsers to FieldCache, merge ExtendedFieldCache and FieldCache"
sample_0709,757795bffe332a649d579a6c9fbf4c33196681e4,"add matchVersion to StandardAnalyzer, and improve defaults if version is 2.9+"
sample_0710,757795bffe332a649d579a6c9fbf4c33196681e4,"add matchVersion to StandardAnalyzer, and improve defaults if version is 2.9+"
sample_0711,cbc9fae327920cd0f7b912dc0ead45631481c6d9,"moved updateHandler, updateprocessor to solrconfig"
sample_0712,406454d30bc3022cc003fc81f7c6392e19b51da6,Deprecate all String/File ctors/opens in IndexReader/IndexWriter/IndexSearcher
sample_0713,a93e2c41b0669788bcf448ea953a4d6d85ba0640,"switch next -> nextDoc, skipTo -> advance, doc -> docID in DISI"
sample_0714,a93e2c41b0669788bcf448ea953a4d6d85ba0640,"switch next -> nextDoc, skipTo -> advance, doc -> docID in DISI"
sample_0715,a93e2c41b0669788bcf448ea953a4d6d85ba0640,"switch next -> nextDoc, skipTo -> advance, doc -> docID in DISI"
sample_0716,509e239d7028097e90a6d2907aa11889ff029629,"Fix MMapDirectory, add hack for JVM bug that keeps mmapped files open, fix tests, that cannot use other dir impls than SimpleFSDirectory, some API fine tuning."
sample_0717,509e239d7028097e90a6d2907aa11889ff029629,"Fix MMapDirectory, add hack for JVM bug that keeps mmapped files open, fix tests, that cannot use other dir impls than SimpleFSDirectory, some API fine tuning."
sample_0718,509e239d7028097e90a6d2907aa11889ff029629,"Fix MMapDirectory, add hack for JVM bug that keeps mmapped files open, fix tests, that cannot use other dir impls than SimpleFSDirectory, some API fine tuning."
sample_0719,c51402208191409d0d94b11f96f7f45fe30240b5,split FSDir into base class vs SimpleFSDir; strenghten javadocs on which FSDir subclass is best; add FSDir.open that picks a good default
sample_0720,c51402208191409d0d94b11f96f7f45fe30240b5,split FSDir into base class vs SimpleFSDir; strenghten javadocs on which FSDir subclass is best; add FSDir.open that picks a good default
sample_0721,c51402208191409d0d94b11f96f7f45fe30240b5,split FSDir into base class vs SimpleFSDir; strenghten javadocs on which FSDir subclass is best; add FSDir.open that picks a good default
sample_0722,d4f98095200d1c48c24597809f8e61e961aad3f7,optimize core Collectors for in-docID-order scorer case
sample_0723,e2a020b6c6fb409e3111166ffe27fcf8ccbeddb4,A LineEntityProcessor which can stream lines of text from a given file to be indexed directly or for processing with transformers and child entities.
sample_0724,55c0cc3922f5501e705f1194ece3191675bf606e,"improve MultiTermQuery for better sharing, and so Trie(Numeric)RangeQuery can use it"
sample_0725,55c0cc3922f5501e705f1194ece3191675bf606e,"improve MultiTermQuery for better sharing, and so Trie(Numeric)RangeQuery can use it"
sample_0726,6610c0489d4d8453f23930a371ddf20663eb872f,<bool>on</bool> and <bool>yes</bool> in solrconfig.xml work as expected.
sample_0727,ad79d914e48c5c2b0683c8331afffe8187ae4fb2,switch to new Collector API
sample_0728,ad79d914e48c5c2b0683c8331afffe8187ae4fb2,switch to new Collector API
sample_0729,ad79d914e48c5c2b0683c8331afffe8187ae4fb2,switch to new Collector API
sample_0730,3c91517add263dcc2cada194f9545b573b920daf,add near real-time search to IndexWriter
sample_0731,13ae26b7feae8e62d98c9b4bc34125d20768b1a8,Make TrieRange completely independent from Document/Field with TokenStream of prefix encoded values
sample_0732,13ae26b7feae8e62d98c9b4bc34125d20768b1a8,Make TrieRange completely independent from Document/Field with TokenStream of prefix encoded values
sample_0733,13ae26b7feae8e62d98c9b4bc34125d20768b1a8,Make TrieRange completely independent from Document/Field with TokenStream of prefix encoded values
sample_0734,3588581c948d373fc308b97c3b7939d54893a278,Cleanup duplicated code in deprecated HighlightingUtils
sample_0735,3588581c948d373fc308b97c3b7939d54893a278,Cleanup duplicated code in deprecated HighlightingUtils
sample_0736,3588581c948d373fc308b97c3b7939d54893a278,Cleanup duplicated code in deprecated HighlightingUtils
sample_0737,73a02ec6fec6020f819dd462c8ba3a32943c622f,Fix for Lucene-1500 - new exception added to Highlighter API to handle TokenStreams with Tokens that exceed given text length
sample_0738,73a02ec6fec6020f819dd462c8ba3a32943c622f,Fix for Lucene-1500 - new exception added to Highlighter API to handle TokenStreams with Tokens that exceed given text length
sample_0739,73a02ec6fec6020f819dd462c8ba3a32943c622f,Fix for Lucene-1500 - new exception added to Highlighter API to handle TokenStreams with Tokens that exceed given text length
sample_0740,a00257a7ba60631be5764d6d5331b67b87d8a9d4,"add compress/decompressString, too"
sample_0741,c314ad000f7f839cb47f852ffc1e25196f9f8431,API change in RangeBuilder
sample_0742,c314ad000f7f839cb47f852ffc1e25196f9f8431,API change in RangeBuilder
sample_0743,8b79fa51a55b4eaefd17fbfdcb13fe27d3231211,New implementation using encoding of TrieUtils and TrieRangeFilter that now also supports 32bit and 64bit fields
sample_0744,e2c19ac5ad545f8f64411bbcb8a517337d570a06,"Javadoc, one deprecation and one warning"
sample_0745,d495237c0e7b3405e107cca1348b5d91b6588ae1,"followup. improve handling of null handler name to make semantics closer to what they were before ConcurrentHashMap, and cleanup some now superfulous null checks"
sample_0746,39c1b9b3a5fee7e7896db94f1fbaada26d18cc4f,WordDelimiterFilter splitOnNumerics and protwords
sample_0747,89557b26aaaddf9686833dca608288eb12b11d9e,some SolrIndexWriter.getDirectory cleanup
sample_0748,efc985cbf4930b97deab8a9dd16bafbec74690ee,allow SortField to use a custom numeric FieldCache parser
sample_0749,efc985cbf4930b97deab8a9dd16bafbec74690ee,allow SortField to use a custom numeric FieldCache parser
sample_0750,8f184caf793beb93b1df21405d3ae5e1c866ee47,facet.sort=false for distrib search + change facet.sort to count/lex
sample_0751,cedd07b500a32ad8445f3e416d6f9e93cfa6cf11,Solr Cell: Add support for Tika content extraction
sample_0752,cea5444e91a0d81257cc3cc272fc5f61c7b3a3fd,added maxChars attribute for copyField
sample_0753,898cfe87cdb7dab5e754d777e5685ec31ff6527b,"New TokenStream API that uses a new class called AttributeSource instead of the now deprecated Token class. All attributes that the Token class had have been moved into separate classes: TermAttribute, OffsetAttribute, PositionIncrementAttribute, PayloadAttribute, TypeAttribute and FlagsAttribute."
sample_0754,24d76157a06bb370308fa94ff698d7c104826df3,let Similarity.computeNorm compute the norm; add option to discount overlap tokens when computing lengthNorm
sample_0755,0b90b5e23d904a669c92a692765d1acd77cf1971,"add opaque userData String passed to IndexWriter.commit, recorded into the segments file"
sample_0756,0b90b5e23d904a669c92a692765d1acd77cf1971,"add opaque userData String passed to IndexWriter.commit, recorded into the segments file"
sample_0757,d8a60238e3fd87274b89a127222357c0398d100b,make CheckIndex back-compatible again; improve programmatic access
sample_0758,d8a60238e3fd87274b89a127222357c0398d100b,make CheckIndex back-compatible again; improve programmatic access
sample_0759,3034575f66028527db0f5cec96875bf53baf7e9e,"Updated Snowball package, org.tartarus distribution revision 500."
sample_0760,3034575f66028527db0f5cec96875bf53baf7e9e,"Updated Snowball package, org.tartarus distribution revision 500."
sample_0761,f0d2a151ca344cb8479b20b12826a39d15609e41,"enable read-only IndexReaders; the default is to get a read-write IndexReader on open, but in 3.0 this will change to read-only"
sample_0762,bb6b7117186b656b4777850fdc463e0eaa541130,improvements to Token reuse API and full cutover to reuse API for all core and contrib analyzers
sample_0763,bb6b7117186b656b4777850fdc463e0eaa541130,improvements to Token reuse API and full cutover to reuse API for all core and contrib analyzers
sample_0764,bb6b7117186b656b4777850fdc463e0eaa541130,improvements to Token reuse API and full cutover to reuse API for all core and contrib analyzers
sample_0765,a26f3734c60e2ab9d8cf82b8462b4b3e78080aa1,add Fieldable.getBinaryValue/Offset/Length reuse API
sample_0766,5ddfe45731ee90ab21eb56baeb6fda12331e5788,"modifying MultiCore implementaion to treat ""singlecore"" as a CoreCollection with only one Core"
sample_0767,5ddfe45731ee90ab21eb56baeb6fda12331e5788,"modifying MultiCore implementaion to treat ""singlecore"" as a CoreCollection with only one Core"
sample_0768,da634f42eb270fc6d2f3fef068949a28a73ff585,simplify the UpdateRequestProcessorFactory framework and use standard initialization techniques
sample_0769,f60122e08d23fc641410b80bd6debed6f8a62538,"and : Multiple fixes to DateField regarding lenient parsing of optional milliseconds, and correct formating using the canonical representation. LegacyDateField has been added for people who have come to depend on the existing broken behavior."
sample_0770,8540820fe13f51e8ce622a1d0bf571835c02bd6d,add preparCommit() to IW to do phase 1 of 2-phase commit
sample_0771,aecd167b05b4a668ab18d8a79cae3be3c29fe833,record per-segment deletion count in segments file; add maxDoc() & numDocs() in IW; deprecate docCount() in favor of maxDoc()
sample_0772,b309970c3d4244317e6ac2c4fddf22045310eced,return empty array instead of null for certain get*s methods in Document
sample_0773,b309970c3d4244317e6ac2c4fddf22045310eced,return empty array instead of null for certain get*s methods in Document
sample_0774,b309970c3d4244317e6ac2c4fddf22045310eced,return empty array instead of null for certain get*s methods in Document
sample_0775,caed55ef5eb1e06c8d52c5fa084517cc5f7ab9e8,"Added thread-safety around use of core's QueryParser. Old XML parser constructors use a mode which will synchronize on use of the user-supplied QueryParser. New constructors offer alternative option of passing ""defaultField"" String which is used to create a new single-use QueryParser for each parse operation."
sample_0776,7965c59942a81d3fa8d418c5a08871efdbc591be,"when too many merge threads are running, pause until one or more finishes, instead of doing the merge with the foreground thread"
sample_0777,18b61286fa637eee623cbd3d9a6a161519efd92c,Changed Filter API to return a DocIdSet instead of a java.util.BitSet. This allows using more efficient data structures for Filters and makes them more flexible.
sample_0778,23da0335a53004479e2f1f4135e60dfa62cf2941,Fixed Hits behavior when hits' docs are deleted along with iterating the hits.
sample_0779,adb9a5c594f9da02a40d51078f0c0c4552686df4,DocValues cleanup: constructor & getInnerArray().
sample_0780,b0d2b1c90eac6fe8e1a12e7d85308b6baabc3519,revert the doSync option to FSDirectory
sample_0781,e395be3fafc2c08e40adca9d29cff73bfbc80b3e,"new CharArraySet, make StopFilter directly use it"
sample_0782,e395be3fafc2c08e40adca9d29cff73bfbc80b3e,"new CharArraySet, make StopFilter directly use it"
sample_0783,e395be3fafc2c08e40adca9d29cff73bfbc80b3e,"new CharArraySet, make StopFilter directly use it"
sample_0784,e9a586677731eb6634f731c63a81012b9db46390,"call clear when reusing token, change clear to only resent essential fields, re-add Token.clone()"
sample_0785,439ba586fc33f3875dcd4fc6608fc1c1c7e565c5,"add doSync option to FSDirectory.getDirectory, defaulting to true, to sync() each file descriptor before close()"
sample_0786,f69f98c0e4690d5ed4dc556b1affb32f2d2708b3,"fix Lock.obtain(...) to work properly on very large timeouts, eg Long.MAX_VALUE"
sample_0787,4b3ae817b722875f5c32485878bc4dfbfcf4225b,spell checker upgrade
sample_0788,4b3ae817b722875f5c32485878bc4dfbfcf4225b,spell checker upgrade
sample_0789,54729a50b67b4cec70bd4879c6876371986b455f,"allow flushing by ram, doc count, or both (whichever comes first) in IndexWriter"
sample_0790,54729a50b67b4cec70bd4879c6876371986b455f,"allow flushing by ram, doc count, or both (whichever comes first) in IndexWriter"
sample_0791,54729a50b67b4cec70bd4879c6876371986b455f,"allow flushing by ram, doc count, or both (whichever comes first) in IndexWriter"
sample_0792,68aa14653501d3aa0b67583e585d68bd383d9922,Refactored SegmentInfos from IndexReader into the new subclass DirectoryIndexReader.
sample_0793,68aa14653501d3aa0b67583e585d68bd383d9922,Refactored SegmentInfos from IndexReader into the new subclass DirectoryIndexReader.
sample_0794,68aa14653501d3aa0b67583e585d68bd383d9922,Refactored SegmentInfos from IndexReader into the new subclass DirectoryIndexReader.
sample_0795,299d6357dd296f87a099fadd0764292b28dbde47,"factor MergePolicy & MergeScheduler out of IndexWriter, improve overall concurrency of IndexWriter, and add ConcurrentMergeScheduler"
sample_0796,299d6357dd296f87a099fadd0764292b28dbde47,"factor MergePolicy & MergeScheduler out of IndexWriter, improve overall concurrency of IndexWriter, and add ConcurrentMergeScheduler"
sample_0797,e3dacf01c782f6462a01aa8e4b9587265f8b0a91,"removing the core name and 'cores' registry stuff. this should be part of , not SolrCore"
sample_0798,e3dacf01c782f6462a01aa8e4b9587265f8b0a91,"removing the core name and 'cores' registry stuff. this should be part of , not SolrCore"
sample_0799,d42de329840f0a224fc93e51296d81c34efd4730,deprecate Token.termText() & optimize core tokenizers by re-using tokens & TokenStreams
sample_0800,d42de329840f0a224fc93e51296d81c34efd4730,deprecate Token.termText() & optimize core tokenizers by re-using tokens & TokenStreams
sample_0801,d42de329840f0a224fc93e51296d81c34efd4730,deprecate Token.termText() & optimize core tokenizers by re-using tokens & TokenStreams
sample_0802,fdc4ed58b48a97a9e9d49957df0979b17e588191,Removing some weirdness in the SolrInputDocument interface that is not really needed for . git-svn-id: https://svn.apache.org/repos/asf/lucene/solr/trunk@562832 13f79535-47bb-0310-9956-ffa450edef68
sample_0803,77f2a49896dc33d5e919eddeffd95f042f76a162,Move deprecated functions out of o.a.s.common and put it in the deprecated classes from . This seperates the parameter defination classes from the SolrParams classes
sample_0804,9c0d22fe9b887b29aa55ed31dd110a2a3c5b51c4,RegexFragmenter
sample_0805,b6ca445debf170c6d79073942d943f3452af2a42,adding UpdateRequestProcessor as a top level plugin managed by SolrCore. This sets up a default processing chain.
sample_0806,8355ab88b338fdbc8a4f048aafb84d01efa94bc6,fixed the triggerMerger logic from that I accidentally lost
sample_0807,f7804a08f8ac3b15c86521eac91ea08e6f8de320,have remove( name ) return the SolrInputField rather then true/false
sample_0808,1760d4242d9c510e88e5754aa772b48165002cba,changing the SolrDocument/SolrInputDocument implementation so each one as as efficient as it can be. The API changes mostly affect solrj users.
sample_0809,579b316839b8f1ff4648854361f8c61190e67e75,Using a factory pattern to generate UpdateRequestProcessor.
sample_0810,be08e284147b2e06247fb52e7d84dad369d1228d,"updating the RandomSortField so it follows the Comparator contract. This uses the: field name hash, docID, and reader version as a random generator seed."
sample_0811,04e7c94b99a1b71015d4651907694f0aafeb98db,Added toObject( Fieldable ) to FieldType. This lets the DocumentBuilder convert lucene Document to a SolrDocument. This patch also lets the DocumentBuilder convert a SolrInputDocument to a lucene Document.
sample_0812,39e0ff32f2d7f957d31d9fc7b44c6a8a5bdc76b1,add splitOnCaseChange parameter to WordDelimiterFilter
sample_0813,5877c03a01544019812aa9ffb61fe6220edc5fb4,Make scoring in docid order the default and add setAllowDocsOutOfOrder() and getAllowDocsOutOfOrder() to BooleanQuery.
sample_0814,ca0dedf563721e1bae51483bb8c12e7c728a215c,use encoding unless something else is specified.
sample_0815,b83182132466245abe55ca1f9fe2d905c1380e69,Removed caching from QueryFilter and added QueryWrapperFilter that can be combined with CachingWrapperFilter to provide caching.
sample_0816,21a4500699c87352bf828a6662748f52cb1f7024,use fixed encoding to read the files to POST
sample_0817,eb20c06a62c52b7b2fce4b26bcf32f31b9c52e70,Added the ability to store arbitrary binary metadata (payloads) in the posting list.
sample_0818,1159f9a7685e740abf729c146ef694ef86ebfdff,add optional autoCommit=true/false mode and customizable IndexDeletionPolicy to IndexWriter
sample_0819,25227a299dca7aa620915f17ea8bc427f748b9fb,enables multi-param for several dismax params
sample_0820,81fef0c161133db5606d41104e4a895a3e067774,reverting some of Erik's recent changes to the SolrQueryParser constructor and implementing the intent in a new IndexSchema.getSolrQueryParser method
sample_0821,4541271b9dc666c0473aebf5d1f9e4b476c10f7b,added 3 new exceptions (subclasses of IOException) to better call out possible root causes of an IOException
sample_0822,4541271b9dc666c0473aebf5d1f9e4b476c10f7b,added 3 new exceptions (subclasses of IOException) to better call out possible root causes of an IOException
sample_0823,4541271b9dc666c0473aebf5d1f9e4b476c10f7b,added 3 new exceptions (subclasses of IOException) to better call out possible root causes of an IOException
sample_0824,95bab8401f3684cbd2b561f8557309fe971065c2,merge NewIndexModifier back into IndexWriter
sample_0825,0149b5f82f02ac9e37fb8972d243e44bc5c0e55e,"Changes to improve server-side speed and thread safety by caching reusable, compiled stylesheets."
sample_0826,6d18f027e04c83ccbb8476a9b1bf209ac2b5d846,"Commit . Omitted the typed collection change in DUH2 (trunk has been updated), and added autocommits to the stats tracked by DUH2"
sample_0827,befe8bd62b26f4714cdf831136ab7594d95893e3,negative queries
sample_0828,02d6b05cd67e960b60edccb7e11222824231bf68,"deprecate ""create"" argument to FSDirectory.getDirectory(*); use IndexWriter's ""create"" argument instead"
sample_0829,92c5c6933cadf50ce13fca584dcef03e81ac6660,"throw error for missing sort direction, sort on unindexed field"
sample_0830,ceaa0c30913ce20396d33a095b23fac89a525c09,"DateTools support for QueryParser, Resolution can be set on a per field basis"
sample_0831,d6823ef3746e7c7dba3aa64571d1ec04db620c0b,make sure addIndexes(*) does not corrupt index on disk full; change to transactional semantics; fix IndexWriter.mergeSegments and IndexReader.commit to clean up (and leave instance consistent) on exception
sample_0832,d6823ef3746e7c7dba3aa64571d1ec04db620c0b,make sure addIndexes(*) does not corrupt index on disk full; change to transactional semantics; fix IndexWriter.mergeSegments and IndexReader.commit to clean up (and leave instance consistent) on exception
sample_0833,8ccee0c870936b4cb03698f36640f238d2dd1c85,hashing on a pair isn't necessary and overly complicates semantics. So taking Pair logic out.
sample_0834,9ba7a8e612e933da24c4eae0f927bf2fb6af32b0,"RAMDirectory.sizeInBytes, public flushRamSegments"
sample_0835,9ba7a8e612e933da24c4eae0f927bf2fb6af32b0,"RAMDirectory.sizeInBytes, public flushRamSegments"
sample_0836,9ba7a8e612e933da24c4eae0f927bf2fb6af32b0,"RAMDirectory.sizeInBytes, public flushRamSegments"
sample_0837,f5661f7c58d2f5c712fa93978c05b39edd7b00d3,unicode escapes for QueryParser
sample_0838,901c8c379c4a7ab107e1e03fe6aefad419d53d2d,DisjunctionSumScorer performance improvement
sample_0839,901c8c379c4a7ab107e1e03fe6aefad419d53d2d,DisjunctionSumScorer performance improvement
sample_0840,5c89547898da1e3ce0ad35900c28e5b39cbbc8bc,added support for per field boost factor
sample_0841,ec38c40d94fb0b76f8eb1af701ee72e89781ccfb,support for appended and invariant SolrParams in solrconfig.xml
sample_0842,254945aa32d84588125162a3ed1053e919471c31,Decouple locking from Directory
sample_0843,254945aa32d84588125162a3ed1053e919471c31,Decouple locking from Directory
sample_0844,254945aa32d84588125162a3ed1053e919471c31,Decouple locking from Directory
sample_0845,8456ba93f8b3040d8eddb2d52e655148170e7f9b,Changed explain method to use TermDocs.skipTo instead of looping.
sample_0846,5e61ac9bf1836c7c33a36b8e221bf5abaa80a8b7,gdata update
sample_0847,5e61ac9bf1836c7c33a36b8e221bf5abaa80a8b7,gdata update
sample_0848,5e61ac9bf1836c7c33a36b8e221bf5abaa80a8b7,gdata update
sample_0849,8e9950debb1af91a00dd5f4684fa872e3144548b,configurable language for SnowballPorterFilterFactory
sample_0850,1c06c7739391e7cb405ecb99ce202f8d2cba2adb,highlighting
sample_0851,1c06c7739391e7cb405ecb99ce202f8d2cba2adb,highlighting
sample_0852,4707eea96c4bf5ce0acd4981a2ac7819ea5a7d72,gdata dev update from Simon 2006-06-06
sample_0853,4707eea96c4bf5ce0acd4981a2ac7819ea5a7d72,gdata dev update from Simon 2006-06-06
sample_0854,4707eea96c4bf5ce0acd4981a2ac7819ea5a7d72,gdata dev update from Simon 2006-06-06
sample_0855,e2c89312199103fa8e4e5eb6fc5154bd528b712a,revert Document.getFields for back compatibility
sample_0856,8226476315091e6af255335ed28c3bbf027711dd,pattern-match copyField source name
sample_0857,c2338fca20994d340e60a25dd5145aee16a88dc7,"adding neccessary SolrConfig hooks so TestHarness and unit tests can specify arbitrary solrconfig.xml files, modified unit tests to demonstrate this -- per and git-svn-id: https://svn.apache.org/repos/asf/incubator/solr/trunk@395148 13f79535-47bb-0310-9956-ffa450edef68"
sample_0858,cf4c00556ce85a7486409da5c44567d83bdca1f5,"Likewise rename the delete methods for IndexModifier, deprecating the old (though not strictly necessary since IndexModifier was added after 1.4.3)"
sample_0859,e46b8070a648d070f56af80b6bee164d62b51c17,"make more methods and the exceptions work, adding test cases for these adding a warning to the javadoc that the user is responsible for keeping the indexes in sync"
sample_0860,e46b8070a648d070f56af80b6bee164d62b51c17,"make more methods and the exceptions work, adding test cases for these adding a warning to the javadoc that the user is responsible for keeping the indexes in sync"
sample_0861,f770e5fbe23c57bc74f58e08924eb024f029bda4,use setter/getter instead of system property; catch security exception so Lucene can be used inside an applet
sample_0862,4e5151110be2ef47d71e0995a920b1a6c52b6cdc,catch security exception so this class can be used from an applet tiny improvement to the exception output (no toString())
sample_0863,52cda0c4ef17f4150778809c706c97012583ec14,"Most of Wolf Siberski's patch to fix /: MulitSearcher failed on WildcardQuery etc. this has not been committed: removal of mergeBooleanQueries(); change to BooleanQuery.equals() added: a test case that is commented out which shows strange queries like ""multi* multi* foo"" don't work properly"
sample_0864,6952e966484437031e8d3c62ee4a0b80742988eb,revamp toString so as to not deal with potential IOException from fetching a document
sample_0865,52537afdb633db3d8ce57fe5044a5464fe5458c4,throw IllegalArgumentException to avoid endless loop
sample_0866,9eca2a3160933eb1420b65f58a26b76b9ecd99e0,"make sure code works with WordNet2.0 (no problem) and add Query expansion, and comments"
sample_0867,9e7e1d417f8630b4ad2ec4ad9b8005a27a23b82b,prelim rework
sample_0868,07b4dfa01f9fe4daa3b9758c4ff68182d0c92145,"add ""throws IOException"" so that these analyzer compiles against Lucene 1.4 -- please tell me if I broke the encoding of the special characters"
sample_0869,07b4dfa01f9fe4daa3b9758c4ff68182d0c92145,"add ""throws IOException"" so that these analyzer compiles against Lucene 1.4 -- please tell me if I broke the encoding of the special characters"
sample_0870,82cd7f0b76529fbb34f1395047f8b03ed3dc15b6,upgrade index task to some ancient enhancements i had locally
sample_0871,82cd7f0b76529fbb34f1395047f8b03ed3dc15b6,upgrade index task to some ancient enhancements i had locally
sample_0872,b6243a3cbecaf213a695c2c5f83a2e4bcbb151e6,better handling of status codes
sample_0873,a716edd6d108f4b2609a9331c026c022eaf5d2e7,Importing the classes seem to have warped the whitespaces. Here's my attempt to get things back to normal.
sample_0874,4f3aad23f2086f79ea400bec2aae2a9362d52ecb,Deprecate the old constructors and the main parse(...) method. The new one now generates a query that works as expected for both AND and OR mode. Also do better argument checking in the static methods and throw IllegalArgumentException if something is wrong.
sample_0875,f1667be0fc27f733c6bf4ad0a96fa799278aa501,Grant's nw termvector patch (Bug ) applied with some modifications.
sample_0876,f1667be0fc27f733c6bf4ad0a96fa799278aa501,Grant's nw termvector patch (Bug ) applied with some modifications.
sample_0877,f1667be0fc27f733c6bf4ad0a96fa799278aa501,Grant's nw termvector patch (Bug ) applied with some modifications.
sample_0878,b32c045d35353b61fa255de173fce7cf35936795,Updated FSDirectory and RAMDirectory to no longer use deprecated methods.
sample_0879,79892c1f40be236e26eb4d301e12e51fa06da3bd,Replace OutputStream with IndexOutput and BufferedIndexOutput to permit unbuffered Directory implementations.
sample_0880,79892c1f40be236e26eb4d301e12e51fa06da3bd,Replace OutputStream with IndexOutput and BufferedIndexOutput to permit unbuffered Directory implementations.
sample_0881,99fdf6af1f8312403be094a3c7b75db478b29453,Permit unbuffered index input.
sample_0882,99fdf6af1f8312403be094a3c7b75db478b29453,Permit unbuffered index input.
sample_0883,a6fad246dd8feb71df4e32130c43dd5ff6e6697d,Applied patch supplied by Drew Farris and Bernhard Messer.
sample_0884,fd4cd859c579419c2227d6d931f9206d8fdac4d9,PhraseQuery and PhrasePrefixQuery are extended. It's now possible to specify the relative position of a term within a phrase. This allows gaps and multiple terms at the same position.
sample_0885,7e0155537ab810940c7534de404ae41e84cb2417,QueryParser can now handle minimumSimilarity parameter of FuzzyQuery; FuzzyQuery extended to allow for non-fuzzy prefixes.
sample_0886,ed7723dca0354cdf5dc0e5ca6afa636c6a6e7a9a,throw NullPointerException instead of IllegalArgumentException if appropriate
sample_0887,c122d5bf3f575864e725dc455d1d05dac6b344f4,"remove ""throws IOException"" from methods that really never throw this exception"
sample_0888,9e2322c5c07fb197ccabdf71f3fda6f70a0c9471,"remove ""throws IOException"" from methods that really never throw this exception"
sample_0889,4e486c14349b20278c5d1e00b9335db0a1dffe86,expose term cache as a public object
sample_0890,25f78d7cc2bb75f32fe67aafd1c8e085223d44a8,Applied a patch for bug 18410: http://issues.apache.org/bugzilla/show_bug.cgi?id=18410 git-svn-id: https://svn.apache.org/repos/asf/lucene/java/trunk@150267 13f79535-47bb-0310-9956-ffa450edef68
sample_0891,338499e86bccbb938cb83b38e9a61fdf49e08203,add exceptions to WordlistLoader to missing file causes error instead of silently failing
sample_0892,31974f29f0ce1012cdc7befba276b833da22ada2,Fixed problem with sorting.
sample_0893,60f1d192c7fe49cba55432569ed988099f4de5e4,"Latest patches to hit sorting code, including unit tests, two of which currently fail."
sample_0894,12eee6df5a994de466e89f626bc42b67a163c09a,Added term vector support.
sample_0895,12eee6df5a994de466e89f626bc42b67a163c09a,Added term vector support.
sample_0896,32d5bcd9501eaa316cc34caf46a7a18c424f4bf6,"Added hit sorting code, from Tim Jones."
sample_0897,32d5bcd9501eaa316cc34caf46a7a18c424f4bf6,"Added hit sorting code, from Tim Jones."
sample_0898,d83ae1586c4017420c5f16034df4972f12a74224,revert position increment change due to conflict with PhraseQuery
