sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0479,apache/lucene,343f374b530fa71dc6102d74725b536f5f1367f3,lucene/core/src/java/org/apache/lucene/geo/Polygon.java,class,Polygon,public final class Polygon,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7380,add Polygon.fromGeoJSON
sample_0480,apache/lucene,5def78ba101dd87261c787dc865979769c4b58e4,lucene/core/src/java/org/apache/lucene/search/Weight.java,class,Weight,public abstract class Weight,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7368,Remove queryNorm.
sample_0481,apache/lucene,df9efb8b6da5195d6c8454cb7fd9b91147cb93fd,lucene/core/src/java/org/apache/lucene/store/Directory.java,method,renameFile,"@Deprecated public final void renameFile(String source, String dest) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7373,"deprecate Directory.renameFile, which both renamed and fsync'd the directory, replacing it with separate rename and syncMetaData methods"
sample_0482,apache/lucene,72914198e60dcaa2008f6945e53e36e1c0053078,lucene/core/src/java/org/apache/lucene/search/ConjunctionDISI.java,method,intersectScorers,public static DocIdSetIterator intersectScorers(List<Scorer> scorers),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7330,Speed up conjunctions.
sample_0483,apache/lucene,72914198e60dcaa2008f6945e53e36e1c0053078,lucene/core/src/java/org/apache/lucene/search/ConjunctionDISI.java,method,intersectIterators,public static DocIdSetIterator intersectIterators(List<DocIdSetIterator> iterators),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7330,Speed up conjunctions.
sample_0484,apache/lucene,72914198e60dcaa2008f6945e53e36e1c0053078,lucene/core/src/java/org/apache/lucene/search/ConjunctionDISI.java,method,intersectSpans,public static DocIdSetIterator intersectSpans(List<Spans> spanList),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7330,Speed up conjunctions.
sample_0485,apache/lucene,af2ae05d6ec158a962731b77478d9cf451d9e00a,lucene/analysis/common/src/java/org/apache/lucene/analysis/util/CharacterUtils.java,class,CharacterUtils,public final class CharacterUtils,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7329,Simplify CharacterUtils.
sample_0486,apache/lucene,e4db256d3f2723f6d56a9734d4c820f70455f52b,lucene/spatial/src/java/org/apache/lucene/spatial/geopoint/document/GeoPointField.java,method,GeoPointField,"public GeoPointField(String name, double latitude, double longitude, FieldType type)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7328,Remove LegacyNumericEncoding from GeoPointField
sample_0487,apache/lucene,e4db256d3f2723f6d56a9734d4c820f70455f52b,lucene/spatial/src/java/org/apache/lucene/spatial/geopoint/search/GeoPointTermsEnum.java,class,GeoPointTermsEnum,final class GeoPointTermsEnum extends FilteredTermsEnum,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7328,Remove LegacyNumericEncoding from GeoPointField
sample_0488,apache/lucene,c9aaa771821eb0ca8dd6ce4650784d824fbe8c39,lucene/core/src/java/org/apache/lucene/search/ControlledRealTimeReopenThread.java,class,ControlledRealTimeReopenThread,public class ControlledRealTimeReopenThread<T> extends Thread implements Closeable,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,remove TrackingIndexWriter
sample_0489,apache/lucene,2b9cbe97a880de246292e61ca8f06feb3f984008,solr/solrj/src/java/org/apache/solr/common/cloud/ZkStateReader.java,method,registerCollectionStateWatcher,"public void registerCollectionStateWatcher(String collection, CollectionStateWatcher stateWatcher)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-9113,Improve state watcher API
sample_0490,apache/lucene,b6d742141250a8395c96d364714a31f4a3a63a96,solr/solrj/src/java/org/apache/solr/common/cloud/ZkStateReader.java,method,refreshAndWatch,public void refreshAndWatch(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8323,Add CollectionStateWatcher API
sample_0491,apache/lucene,4193e60b9fc1ff12df2267778213ae3b0f04fb84,solr/core/src/java/org/apache/solr/util/DateMathParser.java,class,DateMathParser,public class DateMathParser,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-9080,Fix date math before the year 1582. note: DateMathParser no longer needs a Locale
sample_0492,apache/lucene,54fa7dfd271f7fe3bc8da2cfcd165e21e76e1804,lucene/misc/src/java/org/apache/lucene/search/EarlyTerminatingSortingCollector.java,class,EarlyTerminatingSortingCollector,public class EarlyTerminatingSortingCollector extends FilterCollector,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6766,initial patch
sample_0493,apache/lucene,aa81ba8642a57181a4eaa017b52d0d3c3462544b,lucene/core/src/java/org/apache/lucene/util/DocIdSetBuilder.java,class,DocIdSetBuilder,public final class DocIdSetBuilder,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7264,Fewer conditionals in DocIdSetBuilder.
sample_0494,apache/lucene,aa81ba8642a57181a4eaa017b52d0d3c3462544b,lucene/core/src/java/org/apache/lucene/util/DocIdSetBuilder.java,method,grow,public BulkAdder grow(int numDocs),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7264,Fewer conditionals in DocIdSetBuilder.
sample_0495,apache/lucene,ebd120465a2481c5a8531bc01690a71e3248f392,lucene/sandbox/src/java/org/apache/lucene/document/MatchingPoints.java,class,MatchingPoints,final class MatchingPoints,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7259,speed up MatchingPoints cost estimation
sample_0496,apache/lucene,c7cdf2832bbfbc46d9bfa3cb5041a821fbb7be1d,lucene/core/src/java/org/apache/lucene/index/PointValues.java,method,size,"public static long size(IndexReader reader, String field) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7257,PointValues aggregated stats fail if the provided field does not have points on one of the leaves.
sample_0497,apache/lucene,c7cdf2832bbfbc46d9bfa3cb5041a821fbb7be1d,lucene/core/src/java/org/apache/lucene/index/PointValues.java,method,getDocCount,"public static int getDocCount(IndexReader reader, String field) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7257,PointValues aggregated stats fail if the provided field does not have points on one of the leaves.
sample_0498,apache/lucene,c7cdf2832bbfbc46d9bfa3cb5041a821fbb7be1d,lucene/core/src/java/org/apache/lucene/index/PointValues.java,method,getMinPackedValue,"public static byte[] getMinPackedValue(IndexReader reader, String field) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7257,PointValues aggregated stats fail if the provided field does not have points on one of the leaves.
sample_0499,apache/lucene,922265b478296992189434040517368cf93d1b09,solr/solrj/src/java/org/apache/solr/common/cloud/ClusterState.java,method,getReplica,"@Deprecated public Replica getReplica(final String collection, final String coreNodeName)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-9014,Deprecate and reduce usage of ClusterState methods which may make calls to ZK via the lazy collection reference
sample_0500,apache/lucene,45c48da54ad2bf09fd4c9559ba1c776ad9460d82,lucene/sandbox/src/java/org/apache/lucene/document/LatLonPoint.java,class,LatLonPoint,public class LatLonPoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7240,"Remove DocValues from LatLonPoint, add DocValuesField for that"
sample_0501,apache/lucene,81446cf34531d46f224beaf6c2bc70bdf53ee585,lucene/core/src/java/org/apache/lucene/search/LRUQueryCache.java,method,LRUQueryCache,"public LRUQueryCache(int maxSize, long maxRamBytesUsed)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7235,Avoid taking the lock in LRUQueryCache when not necessary.
sample_0502,apache/lucene,75cdcbab1094ce25a9a340f84f2101c5718635c0,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.java,method,makeGeoPolygon,"public static GeoPolygon makeGeoPolygon(final PlanetModel planetModel, final List<GeoPoint> pointList, final List<GeoPolygon> holes)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7192,"Revamp how coplanar points are detected and filtered, for OpenStreetMap compatibility."
sample_0503,apache/lucene,75cdcbab1094ce25a9a340f84f2101c5718635c0,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.java,method,filterPoints,static List<GeoPoint> filterPoints(final List<GeoPoint> input),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7192,"Revamp how coplanar points are detected and filtered, for OpenStreetMap compatibility."
sample_0504,apache/lucene,c57db02580580d42be8e4e08e96c278c878e9d2a,lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/builders/LegacyNumericRangeQueryBuilder.java,class,LegacyNumericRangeQueryBuilder,@Deprecated public class LegacyNumericRangeQueryBuilder implements QueryBuilder,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7219,"Make queryparser/xml (Point|LegacyNumeric)RangeQuery builders match the underlying queries' (lower|upper)Term optionality logic. (Kaneshanathan Srivisagan, Christine Poerschke)"
sample_0505,apache/lucene,c57db02580580d42be8e4e08e96c278c878e9d2a,lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/builders/PointRangeQueryBuilder.java,class,PointRangeQueryBuilder,public class PointRangeQueryBuilder implements QueryBuilder,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7219,"Make queryparser/xml (Point|LegacyNumeric)RangeQuery builders match the underlying queries' (lower|upper)Term optionality logic. (Kaneshanathan Srivisagan, Christine Poerschke)"
sample_0506,apache/lucene,9a1880aee821d4e6e96a8ff2fb15062b1e4c9eb1,solr/core/src/java/org/apache/solr/core/BlobRepository.java,method,getBlobIncRef,public BlobContentRef<ByteBuffer> getBlobIncRef(String key),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8349,Allow sharing of large in memory data structures across cores
sample_0507,apache/lucene,ad86feca097666226c7691c2e47da08e10bf2285,lucene/sandbox/src/java/org/apache/lucene/document/LatLonPoint.java,method,nearest,"public static TopFieldDocs nearest(IndexSearcher searcher, String field, double latitude, double longitude, int n) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,improve javadocs and argument validation for LatLonPoint.nearest
sample_0508,apache/lucene,b02b026b7d979a9dac3c549c156dd9706e6fc5ba,solr/solrj/src/java/org/apache/solr/client/solrj/impl/CloudSolrClient.java,method,CloudSolrClient,@Deprecated public CloudSolrClient(String zkHost),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8097,Implement builder pattern design for constructing SolrJ clients and deprecate direct construction of clients
sample_0509,apache/lucene,b02b026b7d979a9dac3c549c156dd9706e6fc5ba,solr/solrj/src/java/org/apache/solr/client/solrj/impl/ConcurrentUpdateSolrClient.java,method,ConcurrentUpdateSolrClient,"@Deprecated public ConcurrentUpdateSolrClient(String solrServerUrl, HttpClient client, int queueSize, int threadCount, ExecutorService es, boolean streamDeletes)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8097,Implement builder pattern design for constructing SolrJ clients and deprecate direct construction of clients
sample_0510,apache/lucene,74aadd3a7ec11f1d88c86c8febf87d72face7288,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.java,method,buildPolygonShape,"public static boolean buildPolygonShape( final GeoCompositePolygon rval, final PlanetModel planetModel, final List<GeoPoint> pointsList, final BitSet internalEdges, final int startPointIndex, final int endPointIndex, final SidedPlane startingEdge, final List<GeoPolygon> holes, final GeoPoint testPoint)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Fix up internal method signatures to make some degree of greater sense, in GeoPolygonFactory."
sample_0511,apache/lucene,e6fd37c4a1658813d4a272db2d93f4c8a372480b,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPath.java,class,GeoPath,public interface GeoPath extends GeoDistanceShape,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7176,Hide GeoPath implementation in a factory/interface.
sample_0512,apache/lucene,ce172acb8fec6c3bbb18837a4d640da6c5aad649,solr/solrj/src/java/org/apache/solr/client/solrj/impl/HttpClientUtil.java,class,HttpClientUtil,public class HttpClientUtil,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-4509,Move to non deprecated HttpClient impl classes to remove stale connection check on every request and move connection lifecycle management towards the client.
sample_0513,apache/lucene,81c83b443182cb5869079924637a4d43e9e7917e,lucene/spatial/src/java/org/apache/lucene/spatial/geopoint/search/GeoPointInPolygonQuery.java,method,GeoPointInPolygonQuery,"@Deprecated public GeoPointInPolygonQuery(final String field, final double[] polyLats, final double[] polyLons)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7153,give GeoPointField and LatLonPoint full polygon support
sample_0514,apache/lucene,022877fefabadd5865c335a5b289874d182ed852,solr/core/src/java/org/apache/solr/schema/AbstractSpatialFieldType.java,method,shapeToString,public String shapeToString(Shape shape),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8859,read/write Shapes to String
sample_0515,apache/lucene,82c06190a35a8159288c2fb48d8d38d6d81dbbf2,lucene/core/src/java/org/apache/lucene/util/OfflineSorter.java,method,mergePartitions,"void mergePartitions(Directory trackingDir, List<String> segments) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7101,"OfflineSorter had O(N^2) merge cost, and used too many temporary file descriptors, for large sorts"
sample_0516,apache/lucene,e169050dc3fe3418947b88948827141dcb3911c2,lucene/sandbox/src/java/org/apache/lucene/document/LatLonPointDistanceComparator.java,class,LatLonPointDistanceComparator,class LatLonPointDistanceComparator extends FieldComparator<Double> implements LeafFieldComparator,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7099,speed up embarrasingly slow sandbox/ distance sort
sample_0517,apache/lucene,40aab73a4c997410fc2c1b8b919e5a30e49b1ee5,lucene/core/src/java/org/apache/lucene/search/MultiPhraseQuery.java,class,MultiPhraseQuery,public class MultiPhraseQuery extends Query,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7064,Split MultiPhraseQuery into an immutable class and a Builder
sample_0518,apache/lucene,40aab73a4c997410fc2c1b8b919e5a30e49b1ee5,lucene/core/src/java/org/apache/lucene/search/MultiPhraseQuery.java,method,getTermArrays,public Term[][] getTermArrays(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7064,Split MultiPhraseQuery into an immutable class and a Builder
sample_0519,apache/lucene,3ffeccab7e9949d7cc1e43027d9347a8968131b2,lucene/core/src/java/org/apache/lucene/util/LegacyNumericUtils.java,class,LegacyNumericUtils,@Deprecated public final class LegacyNumericUtils,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7063,"add tests/docs for numericutils, rename confusing methods, remove overlap with LegacyNumericUtils"
sample_0520,apache/lucene,3ffeccab7e9949d7cc1e43027d9347a8968131b2,lucene/core/src/java/org/apache/lucene/util/NumericUtils.java,class,NumericUtils,public final class NumericUtils,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7063,"add tests/docs for numericutils, rename confusing methods, remove overlap with LegacyNumericUtils"
sample_0521,apache/lucene,e80ab3926c12349f0d7a94bd5021a272b0bc6311,lucene/core/src/java/org/apache/lucene/document/BinaryPoint.java,class,BinaryPoint,public final class BinaryPoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7061,fix remaining api issues with XYZPoint classes
sample_0522,apache/lucene,e80ab3926c12349f0d7a94bd5021a272b0bc6311,lucene/core/src/java/org/apache/lucene/document/DoublePoint.java,class,DoublePoint,public final class DoublePoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7061,fix remaining api issues with XYZPoint classes
sample_0523,apache/lucene,e80ab3926c12349f0d7a94bd5021a272b0bc6311,lucene/core/src/java/org/apache/lucene/document/FloatPoint.java,class,FloatPoint,public final class FloatPoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7061,fix remaining api issues with XYZPoint classes
sample_0524,apache/lucene,f48d23cd1448f20fb1b97ec986ded76a04a7075c,lucene/core/src/java/org/apache/lucene/util/BytesRef.java,class,BytesRef,"public final class BytesRef implements Comparable<BytesRef>,Cloneable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7053,Remove custom comparators from BytesRef class and solely use natural byte[] comparator throughout codebase. It also replaces the natural comparator in ArrayUtil by Java 8's Comparator#naturalOrder().
sample_0525,apache/lucene,e590ed67cfd1b8f160066f4970f12e9804e7e06b,lucene/core/src/java/org/apache/lucene/search/PointInSetQuery.java,class,PointInSetQuery,public abstract class PointInSetQuery extends Query,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,make PointInSetQuery abstract
sample_0526,apache/lucene,c056f4b3885ded22e4780ea9c61f95c52a3b654b,lucene/core/src/java/org/apache/lucene/search/PointInSetQuery.java,method,PointInSetQuery,"protected PointInSetQuery(String field, int numDims, int bytesPerDim, BytesRefIterator packedPoints) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,improve tests; fix a couple nocommits
sample_0527,apache/lucene,dc95d5248afd4ee5e2364b5060102aa4668f30e0,lucene/spatial3d/src/java/org/apache/lucene/geo3d/Geo3DPoint.java,class,Geo3DPoint,public final class Geo3DPoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7047,"improve Geo3DPoint, core XXXPoint.toString"
sample_0528,apache/lucene,77e62276f99d3d525aa2ee8681de4ff0f78e6c2a,lucene/sandbox/src/java/org/apache/lucene/document/LatLonPoint.java,class,LatLonPoint,public class LatLonPoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7046,"Remove PointInRectQuery, instead using 2-D PointRangeQuery for LatLonPoint"
sample_0529,apache/lucene,099e0311398cb61f53a1b58ed567053bec4904aa,lucene/core/src/java/org/apache/lucene/document/BinaryPoint.java,class,BinaryPoint,public final class BinaryPoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7045,remove all encode/decode hooks from PointRangeQuery
sample_0530,apache/lucene,099e0311398cb61f53a1b58ed567053bec4904aa,lucene/core/src/java/org/apache/lucene/document/DoublePoint.java,class,DoublePoint,public final class DoublePoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7045,remove all encode/decode hooks from PointRangeQuery
sample_0531,apache/lucene,099e0311398cb61f53a1b58ed567053bec4904aa,lucene/core/src/java/org/apache/lucene/document/FloatPoint.java,class,FloatPoint,public final class FloatPoint extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7045,remove all encode/decode hooks from PointRangeQuery
sample_0532,apache/lucene,ae3b388e974960091594aee7e1b39d3d3a090520,lucene/spatial/src/java/org/apache/lucene/spatial/search/GeoPointTermsEnum.java,class,GeoPointTermsEnum,abstract class GeoPointTermsEnum extends FilteredTermsEnum,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6930,Decouples GeoPointField from NumericType by using a custom GeoPointTokenStream and TermEnum designed for GeoPoint prefix terms
sample_0533,apache/lucene,84f44589f6f91250666b5f66f7c7667d347e1e3a,lucene/core/src/java/org/apache/lucene/store/FSDirectory.java,method,deleteFile,private boolean deleteFile(String name) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,migrate current patch from svn
sample_0534,apache/lucene,75dd5e9f9e13c72890f1e5b1695f8281fe990d94,lucene/core/src/java/org/apache/lucene/index/IndexableField.java,method,tokenStream,"public TokenStream tokenStream(Analyzer analyzer, TokenStream reuse)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6988,IndexableField.tokenStream() no longer throws IOException
sample_0535,apache/lucene,79572ada764326cd131ea1bb4400f68e095104a8,solr/core/src/java/org/apache/solr/search/similarities/DFISimilarityFactory.java,class,DFISimilarityFactory,public class DFISimilarityFactory extends SimilarityFactory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6986,add more DFI measures
sample_0536,apache/lucene,fb0aa2dc49cb57e148f5adde430983795c5545b9,lucene/core/src/java/org/apache/lucene/search/similarities/BM25Similarity.java,method,BM25Similarity,"public BM25Similarity(float k1, float b)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6982,throw IAE on illegal bm25 parameter values
sample_0537,apache/lucene,073dbdc17e31708077dadbfb316220f76d7b10df,lucene/analysis/common/src/java/org/apache/lucene/analysis/sinks/TeeSinkTokenFilter.java,class,TeeSinkTokenFilter,public final class TeeSinkTokenFilter extends TokenFilter,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6973,Improve TeeSinkTokenFilter
sample_0538,apache/lucene,c87b01af027b4c4f1a62de21d5c46e831a1d92d1,solr/core/src/java/org/apache/solr/core/SchemaCodecFactory.java,class,SchemaCodecFactory,public class SchemaCodecFactory extends CodecFactory implements SolrCoreAware,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8477,Let users choose compression mode in SchemaCodecFactory
sample_0539,apache/lucene,d3d524428b486d38dad0fde102290a7ddb82955f,lucene/analysis/common/src/java/org/apache/lucene/analysis/custom/CustomAnalyzer.java,class,CustomAnalyzer,public final class CustomAnalyzer extends Analyzer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6958,Improve CustomAnalyzer to take class references to factories as alternative to their SPI name. This enables compile-time safety when defining analyzer's components
sample_0540,apache/lucene,939b22c08cffb063ba1c4b07b96fd129e58b92b0,lucene/core/src/java/org/apache/lucene/search/SortField.java,method,hashCode,@Override public int hashCode(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6946,SortField.equals now takes the missing value into account.
sample_0541,apache/lucene,5232f791f6a18f2536b0fafe97f916b064873fd0,lucene/core/src/java/org/apache/lucene/util/bkd/BKDWriter.java,method,merge,"public long merge(IndexOutput out, List<MergeState.DocMap> docMaps, List<BKDReader> readers, List<Integer> docIDBases) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6936,"duh, get dimensional value merging working again"
sample_0542,apache/lucene,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86,lucene/core/src/java/org/apache/lucene/document/FieldType.java,method,numericType,public LegacyNumericType numericType(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6917,rename/deprecate numeric classes in favor of dimensional values
sample_0543,apache/lucene,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86,lucene/core/src/java/org/apache/lucene/util/NumericUtils.java,class,NumericUtils,public final class NumericUtils,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6917,rename/deprecate numeric classes in favor of dimensional values
sample_0544,apache/lucene,7da175b0b6b4185ee6b5df852e59b93d9a9a1c86,solr/core/src/java/org/apache/solr/handler/component/StatsField.java,method,getHashableNumericType,private static LegacyNumericType getHashableNumericType(SchemaField field),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6917,rename/deprecate numeric classes in favor of dimensional values
sample_0545,apache/lucene,ddb3a97678fa112292c0f5aed271087a79281d12,lucene/core/src/java/org/apache/lucene/search/DisjunctionSumScorer.java,class,DisjunctionSumScorer,final class DisjunctionSumScorer extends DisjunctionScorer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6919,Make Scorer expose an iterator instead of extending DocIdSetIterator.
sample_0546,apache/lucene,ddb3a97678fa112292c0f5aed271087a79281d12,lucene/core/src/java/org/apache/lucene/search/ReqExclScorer.java,class,ReqExclScorer,class ReqExclScorer extends Scorer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6919,Make Scorer expose an iterator instead of extending DocIdSetIterator.
sample_0547,apache/lucene,ddb3a97678fa112292c0f5aed271087a79281d12,lucene/core/src/java/org/apache/lucene/search/ReqOptSumScorer.java,class,ReqOptSumScorer,class ReqOptSumScorer extends Scorer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6919,Make Scorer expose an iterator instead of extending DocIdSetIterator.
sample_0548,apache/lucene,f5bb03e6c68eba59aa4bb7ba8648e32f49acd105,solr/core/src/java/org/apache/solr/handler/IndexFetcher.java,method,moveTlogFiles,private boolean moveTlogFiles(File tmpTlogDir),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8263,Tlog replication could interfere with the replay of buffered updates
sample_0549,apache/lucene,889bf7f9538c96c2d6637490e581985415f59baa,lucene/core/src/java/org/apache/lucene/util/SPIClassIterator.java,method,isParentClassLoader,"public static boolean isParentClassLoader(final ClassLoader parent, final ClassLoader child)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6921,Remove not necessary doPrivilegedCheck and update docs.
sample_0550,apache/lucene,df9c6a835f65fdc42ba43838d40a37f991ef025b,lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/JapaneseTokenizerFactory.java,class,JapaneseTokenizerFactory,public class JapaneseTokenizerFactory extends TokenizerFactory implements ResourceLoaderAware,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6837,Add n-best output to JapaneseTokenizer
sample_0551,apache/lucene,e5be9136a6fdbc17538ad4ead186ba9024aee63e,solr/core/src/java/org/apache/solr/core/CoreDescriptor.java,method,getInstanceDir,public Path getInstanceDir(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8336,"CoreDescriptor takes a Path for its instance dir, rather than a String"
sample_0552,apache/lucene,0442747f05d870684689be971d58d39b9c4dd526,lucene/grouping/src/java/org/apache/lucene/search/grouping/BlockGroupingCollector.java,method,getTopGroups,"public TopGroups<?> getTopGroups(Sort withinGroupSort, int groupOffset, int withinGroupOffset, int maxDocsPerGroup, boolean fillSortFields) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6900,Grouping sortWithinGroup shouldn't be null; use Sort.RELEVANCE. Enhanced related Solr side a bit.
sample_0553,apache/lucene,50a1a78be5df0b8ec18aaf7be07071ed2444bb03,lucene/core/src/java/org/apache/lucene/util/bkd/BKDWriter.java,method,sortHeapPointWriter,"private void sortHeapPointWriter(final HeapPointWriter writer, int start, int length, int dim)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6901,speed up dimensional values indexing and merging
sample_0554,apache/lucene,60bb927256534e446b4fb75f13c0b8972df4b5be,lucene/core/src/java/org/apache/lucene/search/MultiPhraseQuery.java,class,MultiPhraseQuery,public class MultiPhraseQuery extends Query,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-6801,"Clarify javadocs of PhraseQuery, MultiPhraseQuery RE terms at same position. Add test."
sample_0555,apache/lucene,5b0b4194a19de40f22625a724e6a1d9eaf49a99d,solr/core/src/java/org/apache/solr/search/similarities/SchemaSimilarityFactory.java,class,SchemaSimilarityFactory,public class SchemaSimilarityFactory extends SimilarityFactory implements SolrCoreAware,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8329,SchemaSimilarityFactory now supports a 'defaultSimFromFieldType' init option for using a fieldType name to identify which Similarity to use as a default
sample_0556,apache/lucene,0f3aecfdffb8cdf4d48ab4d0fc43860c7f959ab4,solr/core/src/java/org/apache/solr/core/SolrResourceLoader.java,method,SolrResourceLoader,"@Deprecated public SolrResourceLoader(String instanceDir, ClassLoader parent)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8302,SolrResourceLoader takes a Path for its instance directory
sample_0557,apache/lucene,766b017b1a356f57a5eb6e73bd70e67f34534013,solr/core/src/java/org/apache/solr/core/SolrCore.java,method,setLatestSchema,public void setLatestSchema(IndexSchema replacementSchema),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8280,Fixed bug in SimilarityFactory initialization that prevented SolrCoreAware factories from functioning properly with managed schema features
